AÑO,LOCAL_EQUIPO,LOCAL_VICTORIAS, LOCAL_DERROTAS, LOCAL_EMPATES, LOCAL_GOL,LOCAL_GOL_HT  ,LOCAL_AMARILLA ,LOCAL_ROJA,LOCAL_TIRO_ARCO,VISITA_EQUIPO,VISITA_VICTORIAS, VISITA_DERROTAS, VISITA_EMPATES, VISITA_GOL,VISITA_GOL_HT  ,VISITA_AMARILLA ,VISITA_ROJA,VISITA_TIRO_ARCO,RESULTADO
2009,BLACKBURN,6,5,8,25,12,34,1,101,WEST HAM,4,11,5,33,17,28,3,176,0
2009,BOLTON,6,9,4,16,10,26,0,144,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,MAN UNITED,15,1,1,45,19,18,1,218,ARSENAL,9,5,5,23,11,32,2,96,1
2009,STOKE,5,3,2,12,3,20,1,42,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,BIRMINGHAM,0,7,2,20,10,6,1,78,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,FULHAM,3,7,8,16,7,13,0,114,1
2009,EVERTON,7,5,7,24,10,21,1,117,WIGAN,5,8,5,21,10,15,2,109,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,MAN CITY,4,10,6,37,10,27,2,146,-1
2009,MAN CITY,7,9,2,33,18,11,4,135,ARSENAL,9,5,5,23,11,32,2,96,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,BOLTON,6,10,3,30,12,26,1,176,-1
2009,STOKE,5,3,2,12,3,20,1,42,CHELSEA,15,0,4,9,4,21,0,103,-1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,HULL,4,2,4,17,11,16,1,99,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,WIGAN,9,5,5,19,9,27,2,131,WEST HAM,4,11,5,33,17,28,3,176,1
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,FULHAM,9,7,3,23,10,25,2,125,EVERTON,11,5,3,15,2,25,1,124,1
2009,ARSENAL,11,2,6,31,14,21,1,163,WIGAN,5,8,5,21,10,15,2,109,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,BOLTON,6,9,4,16,10,26,0,144,STOKE,0,7,3,22,13,10,0,105,0
2009,HULL,3,5,2,10,4,14,1,60,BIRMINGHAM,0,7,2,20,10,6,1,78,-1
2009,WEST HAM,8,7,4,25,13,25,2,139,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,CHELSEA,10,2,7,33,18,26,0,177,TOTTENHAM,4,10,5,30,12,33,3,134,1
2009,EVERTON,7,5,7,24,10,21,1,117,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,MAN CITY,4,10,6,37,10,27,2,146,1
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,BOLTON,6,10,3,30,12,26,1,176,-1
2009,BLACKBURN,6,5,8,25,12,34,1,101,ASTON VILLA,9,6,4,27,11,32,1,136,1
2009,FULHAM,9,7,3,23,10,25,2,125,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,HULL,4,2,4,17,11,16,1,99,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,EVERTON,11,5,3,15,2,25,1,124,-1
2009,STOKE,5,3,2,12,3,20,1,42,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,WIGAN,9,5,5,19,9,27,2,131,CHELSEA,15,0,4,9,4,21,0,103,1
2009,MAN CITY,7,9,2,33,18,11,4,135,WEST HAM,4,11,5,33,17,28,3,176,1
2009,BOLTON,6,9,4,16,10,26,0,144,TOTTENHAM,4,10,5,30,12,33,3,134,0
2009,HULL,3,5,2,10,4,14,1,60,WIGAN,5,8,5,21,10,15,2,109,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,SUNDERLAND,5,11,3,28,13,29,2,145,0
2009,ARSENAL,11,2,6,31,14,21,1,163,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,CHELSEA,10,2,7,33,18,26,0,177,LIVERPOOL,10,3,6,16,7,28,3,86,1
2009,EVERTON,7,5,7,24,10,21,1,117,STOKE,0,7,3,22,13,10,0,105,0
2009,WEST HAM,8,7,4,25,13,25,2,139,FULHAM,3,7,8,16,7,13,0,114,0
2009,ASTON VILLA,9,3,7,36,11,13,0,112,MAN CITY,4,10,6,37,10,27,2,146,0
2009,ARSENAL,11,2,6,31,14,21,1,163,BIRMINGHAM,0,7,2,20,10,6,1,78,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,CHELSEA,15,0,4,9,4,21,0,103,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,BOLTON,6,10,3,30,12,26,1,176,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,TOTTENHAM,4,10,5,30,12,33,3,134,-1
2009,STOKE,5,3,2,12,3,20,1,42,WEST HAM,4,11,5,33,17,28,3,176,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,LIVERPOOL,10,3,6,16,7,28,3,86,1
2009,WIGAN,9,5,5,19,9,27,2,131,MAN CITY,4,10,6,37,10,27,2,146,0
2009,FULHAM,9,7,3,23,10,25,2,125,HULL,4,2,4,17,11,16,1,99,1
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,CHELSEA,10,2,7,33,18,26,0,177,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,HULL,3,5,2,10,4,14,1,60,PORTSMOUTH,5,11,3,30,17,16,1,149,0
2009,TOTTENHAM,6,6,7,23,9,23,0,164,STOKE,0,7,3,22,13,10,0,105,-1
2009,BOLTON,6,9,4,16,10,26,0,144,EVERTON,11,5,3,15,2,25,1,124,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,MAN UNITED,9,3,7,13,6,41,1,124,1
2009,MAN CITY,7,9,2,33,18,11,4,135,FULHAM,3,7,8,16,7,13,0,114,0
2009,WEST HAM,8,7,4,25,13,25,2,139,ARSENAL,9,5,5,23,11,32,2,96,0
2009,ARSENAL,11,2,6,31,14,21,1,163,TOTTENHAM,4,10,5,30,12,33,3,134,1
2009,BOLTON,6,9,4,16,10,26,0,144,CHELSEA,15,0,4,9,4,21,0,103,-1
2009,EVERTON,7,5,7,24,10,21,1,117,ASTON VILLA,9,6,4,27,11,32,1,136,0
2009,FULHAM,9,7,3,23,10,25,2,125,LIVERPOOL,10,3,6,16,7,28,3,86,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,WIGAN,5,8,5,21,10,15,2,109,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,WEST HAM,4,11,5,33,17,28,3,176,0
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,MAN CITY,4,10,6,37,10,27,2,146,0
2009,WEST HAM,8,7,4,25,13,25,2,139,ASTON VILLA,9,6,4,27,11,32,1,136,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,BOLTON,6,10,3,30,12,26,1,176,1
2009,BLACKBURN,6,5,8,25,12,34,1,101,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,CHELSEA,10,2,7,33,18,26,0,177,MAN UNITED,9,3,7,13,6,41,1,124,1
2009,HULL,3,5,2,10,4,14,1,60,STOKE,0,7,3,22,13,10,0,105,1
2009,WEST HAM,8,7,4,25,13,25,2,139,EVERTON,11,5,3,15,2,25,1,124,-1
2009,WIGAN,9,5,5,19,9,27,2,131,FULHAM,3,7,8,16,7,13,0,114,0
2009,LIVERPOOL,14,0,6,39,15,21,0,187,BIRMINGHAM,0,7,2,20,10,6,1,78,0
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,FULHAM,3,7,8,16,7,13,0,114,1
2009,HULL,3,5,2,10,4,14,1,60,WEST HAM,4,11,5,33,17,28,3,176,0
2009,LIVERPOOL,14,0,6,39,15,21,0,187,MAN CITY,4,10,6,37,10,27,2,146,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,EVERTON,11,5,3,15,2,25,1,124,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,ARSENAL,9,5,5,23,11,32,2,96,1
2009,BOLTON,6,9,4,16,10,26,0,144,BLACKBURN,5,9,5,32,11,24,1,113,-1
2009,STOKE,5,3,2,12,3,20,1,42,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,WIGAN,5,8,5,21,10,15,2,109,1
2009,FULHAM,9,7,3,23,10,25,2,125,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,HULL,3,5,2,10,4,14,1,60,EVERTON,11,5,3,15,2,25,1,124,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,TOTTENHAM,4,10,5,30,12,33,3,134,0
2009,BLACKBURN,6,5,8,25,12,34,1,101,STOKE,0,7,3,22,13,10,0,105,0
2009,FULHAM,9,7,3,23,10,25,2,125,BOLTON,6,10,3,30,12,26,1,176,0
2009,MAN CITY,7,9,2,33,18,11,4,135,HULL,4,2,4,17,11,16,1,99,0
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,WIGAN,9,5,5,19,9,27,2,131,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,ARSENAL,11,2,6,31,14,21,1,163,CHELSEA,15,0,4,9,4,21,0,103,-1
2009,EVERTON,7,5,7,24,10,21,1,117,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,ARSENAL,11,2,6,31,14,21,1,163,STOKE,0,7,3,22,13,10,0,105,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,HULL,4,2,4,17,11,16,1,99,1
2009,BLACKBURN,6,5,8,25,12,34,1,101,LIVERPOOL,10,3,6,16,7,28,3,86,0
2009,MAN CITY,7,9,2,33,18,11,4,135,CHELSEA,15,0,4,9,4,21,0,103,1
2009,WEST HAM,8,7,4,25,13,25,2,139,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,WIGAN,9,5,5,19,9,27,2,131,BIRMINGHAM,0,7,2,20,10,6,1,78,-1
2009,EVERTON,7,5,7,24,10,21,1,117,TOTTENHAM,4,10,5,30,12,33,3,134,0
2009,FULHAM,9,7,3,23,10,25,2,125,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,WEST HAM,4,11,5,33,17,28,3,176,1
2009,BOLTON,6,9,4,16,10,26,0,144,MAN CITY,4,10,6,37,10,27,2,146,0
2009,CHELSEA,10,2,7,33,18,26,0,177,EVERTON,11,5,3,15,2,25,1,124,0
2009,HULL,3,5,2,10,4,14,1,60,BLACKBURN,5,9,5,32,11,24,1,113,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,STOKE,5,3,2,12,3,20,1,42,WIGAN,5,8,5,21,10,15,2,109,0
2009,SUNDERLAND,8,9,2,23,13,36,0,119,PORTSMOUTH,5,11,3,30,17,16,1,149,0
2009,LIVERPOOL,14,0,6,39,15,21,0,187,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,BOLTON,6,9,4,16,10,26,0,144,WEST HAM,4,11,5,33,17,28,3,176,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,CHELSEA,10,2,7,33,18,26,0,177,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,WIGAN,5,8,5,21,10,15,2,109,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,MAN CITY,4,10,6,37,10,27,2,146,1
2009,ARSENAL,11,2,6,31,14,21,1,163,HULL,4,2,4,17,11,16,1,99,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,STOKE,0,7,3,22,13,10,0,105,1
2009,BLACKBURN,6,5,8,25,12,34,1,101,TOTTENHAM,4,10,5,30,12,33,3,134,-1
2009,FULHAM,9,7,3,23,10,25,2,125,MAN UNITED,9,3,7,13,6,41,1,124,1
2009,MAN CITY,7,9,2,33,18,11,4,135,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,LIVERPOOL,10,3,6,16,7,28,3,86,1
2009,EVERTON,7,5,7,24,10,21,1,117,BIRMINGHAM,0,7,2,20,10,6,1,78,0
2009,WEST HAM,8,7,4,25,13,25,2,139,CHELSEA,15,0,4,9,4,21,0,103,0
2009,BIRMINGHAM,3,1,5,18,6,11,2,55,CHELSEA,15,0,4,9,4,21,0,103,0
2009,FULHAM,9,7,3,23,10,25,2,125,TOTTENHAM,4,10,5,30,12,33,3,134,0
2009,MAN CITY,7,9,2,33,18,11,4,135,STOKE,0,7,3,22,13,10,0,105,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,EVERTON,11,5,3,15,2,25,1,124,0
2009,WEST HAM,8,7,4,25,13,25,2,139,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,WIGAN,9,5,5,19,9,27,2,131,BLACKBURN,5,9,5,32,11,24,1,113,0
2009,ARSENAL,11,2,6,31,14,21,1,163,ASTON VILLA,9,6,4,27,11,32,1,136,1
2009,HULL,3,5,2,10,4,14,1,60,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,BLACKBURN,6,5,8,25,12,34,1,101,SUNDERLAND,5,11,3,28,13,29,2,145,0
2009,CHELSEA,10,2,7,33,18,26,0,177,FULHAM,3,7,8,16,7,13,0,114,1
2009,STOKE,5,3,2,12,3,20,1,42,BIRMINGHAM,0,7,2,20,10,6,1,78,-1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,WEST HAM,4,11,5,33,17,28,3,176,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,BOLTON,6,9,4,16,10,26,0,144,HULL,4,2,4,17,11,16,1,99,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,WIGAN,5,8,5,21,10,15,2,109,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,ARSENAL,11,2,6,31,14,21,1,163,BOLTON,6,10,3,30,12,26,1,176,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,WEST BROM,1,8,1,19,10,9,0,106,1
2009,EVERTON,7,5,7,24,10,21,1,117,HULL,4,2,4,17,11,16,1,99,1
2009,MIDDLESBROUGH,8,7,5,25,10,33,0,132,SUNDERLAND,5,11,3,28,13,29,2,145,0
2009,NEWCASTLE,7,7,5,25,12,20,2,118,WEST HAM,4,11,5,33,17,28,3,176,0
2009,STOKE,5,3,2,12,3,20,1,42,LIVERPOOL,10,3,6,16,7,28,3,86,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,CHELSEA,15,0,4,9,4,21,0,103,1
2009,WIGAN,9,5,5,19,9,27,2,131,TOTTENHAM,4,10,5,30,12,33,3,134,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,WIGAN,5,8,5,21,10,15,2,109,1
2009,BLACKBURN,6,5,8,25,12,34,1,101,NEWCASTLE,2,10,7,38,18,28,0,168,1
2009,BOLTON,6,9,4,16,10,26,0,144,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,CHELSEA,10,2,7,33,18,26,0,177,STOKE,0,7,3,22,13,10,0,105,1
2009,HULL,3,5,2,10,4,14,1,60,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,MAN CITY,7,9,2,33,18,11,4,135,WIGAN,5,8,5,21,10,15,2,109,1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,WEST BROM,4,4,2,13,4,19,0,79,MIDDLESBROUGH,2,9,7,27,8,25,0,147,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,PORTSMOUTH,5,11,3,30,17,16,1,149,0
2009,WEST HAM,8,7,4,25,13,25,2,139,FULHAM,3,7,8,16,7,13,0,114,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,EVERTON,11,5,3,15,2,25,1,124,0
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,FULHAM,3,7,8,16,7,13,0,114,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,STOKE,0,7,3,22,13,10,0,105,1
2009,WEST BROM,4,4,2,13,4,19,0,79,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,BLACKBURN,6,5,8,25,12,34,1,101,BOLTON,6,10,3,30,12,26,1,176,0
2009,CHELSEA,10,2,7,33,18,26,0,177,MIDDLESBROUGH,2,9,7,27,8,25,0,147,1
2009,EVERTON,7,5,7,24,10,21,1,117,ARSENAL,9,5,5,23,11,32,2,96,0
2009,MAN CITY,7,9,2,33,18,11,4,135,NEWCASTLE,2,10,7,38,18,28,0,168,1
2009,WEST HAM,8,7,4,25,13,25,2,139,HULL,4,2,4,17,11,16,1,99,1
2009,WIGAN,9,5,5,19,9,27,2,131,LIVERPOOL,10,3,6,16,7,28,3,86,0
2009,ARSENAL,11,2,6,31,14,21,1,163,WEST HAM,4,11,5,33,17,28,3,176,0
2009,ASTON VILLA,9,3,7,36,11,13,0,112,WIGAN,5,8,5,21,10,15,2,109,0
2009,BOLTON,6,9,4,16,10,26,0,144,TOTTENHAM,4,10,5,30,12,33,3,134,1
2009,FULHAM,9,7,3,23,10,25,2,125,PORTSMOUTH,5,11,3,30,17,16,1,149,1
2009,HULL,3,5,2,10,4,14,1,60,WEST BROM,1,8,1,19,10,9,0,106,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,EVERTON,11,5,3,15,2,25,1,124,1
2009,MIDDLESBROUGH,8,7,5,25,10,33,0,132,BLACKBURN,5,9,5,32,11,24,1,113,0
2009,STOKE,5,3,2,12,3,20,1,42,MAN CITY,4,10,6,37,10,27,2,146,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,CHELSEA,15,0,4,9,4,21,0,103,1
2009,NEWCASTLE,7,7,5,25,12,20,2,118,SUNDERLAND,5,11,3,28,13,29,2,145,0
2009,BLACKBURN,6,5,8,25,12,34,1,101,ASTON VILLA,9,6,4,27,11,32,1,136,-1
2009,CHELSEA,10,2,7,33,18,26,0,177,HULL,4,2,4,17,11,16,1,99,0
2009,EVERTON,7,5,7,24,10,21,1,117,BOLTON,6,10,3,30,12,26,1,176,1
2009,MAN CITY,7,9,2,33,18,11,4,135,MIDDLESBROUGH,2,9,7,27,8,25,0,147,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,STOKE,0,7,3,22,13,10,0,105,1
2009,WEST BROM,4,4,2,13,4,19,0,79,NEWCASTLE,2,10,7,38,18,28,0,168,-1
2009,WIGAN,9,5,5,19,9,27,2,131,FULHAM,3,7,8,16,7,13,0,114,0
2009,TOTTENHAM,6,6,7,23,9,23,0,164,ARSENAL,9,5,5,23,11,32,2,96,0
2009,WEST HAM,8,7,4,25,13,25,2,139,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,MAN CITY,4,10,6,37,10,27,2,146,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,FULHAM,3,7,8,16,7,13,0,114,1
2009,ARSENAL,11,2,6,31,14,21,1,163,SUNDERLAND,5,11,3,28,13,29,2,145,0
2009,ASTON VILLA,9,3,7,36,11,13,0,112,CHELSEA,15,0,4,9,4,21,0,103,-1
2009,BOLTON,6,9,4,16,10,26,0,144,WEST HAM,4,11,5,33,17,28,3,176,1
2009,MAN UNITED,15,1,1,45,19,18,1,218,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,MIDDLESBROUGH,8,7,5,25,10,33,0,132,WIGAN,5,8,5,21,10,15,2,109,0
2009,STOKE,5,3,2,12,3,20,1,42,PORTSMOUTH,5,11,3,30,17,16,1,149,0
2009,FULHAM,9,7,3,23,10,25,2,125,WEST BROM,1,8,1,19,10,9,0,106,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,MAN CITY,4,10,6,37,10,27,2,146,0
2009,NEWCASTLE,7,7,5,25,12,20,2,118,EVERTON,11,5,3,15,2,25,1,124,0
2009,HULL,3,5,2,10,4,14,1,60,TOTTENHAM,4,10,5,30,12,33,3,134,-1
2009,ARSENAL,11,2,6,31,14,21,1,163,FULHAM,3,7,8,16,7,13,0,114,0
2009,CHELSEA,10,2,7,33,18,26,0,177,WIGAN,5,8,5,21,10,15,2,109,1
2009,EVERTON,7,5,7,24,10,21,1,117,WEST BROM,1,8,1,19,10,9,0,106,1
2009,MIDDLESBROUGH,8,7,5,25,10,33,0,132,LIVERPOOL,10,3,6,16,7,28,3,86,1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,STOKE,0,7,3,22,13,10,0,105,0
2009,BOLTON,6,9,4,16,10,26,0,144,NEWCASTLE,2,10,7,38,18,28,0,168,1
2009,HULL,3,5,2,10,4,14,1,60,BLACKBURN,5,9,5,32,11,24,1,113,-1
2009,WEST HAM,8,7,4,25,13,25,2,139,MAN CITY,4,10,6,37,10,27,2,146,1
2009,LIVERPOOL,14,0,6,39,15,21,0,187,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,CHELSEA,15,0,4,9,4,21,0,103,-1
2009,WEST BROM,4,4,2,13,4,19,0,79,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,BLACKBURN,6,5,8,25,12,34,1,101,EVERTON,11,5,3,15,2,25,1,124,0
2009,FULHAM,9,7,3,23,10,25,2,125,HULL,4,2,4,17,11,16,1,99,-1
2009,MAN CITY,7,9,2,33,18,11,4,135,ASTON VILLA,9,6,4,27,11,32,1,136,1
2009,NEWCASTLE,7,7,5,25,12,20,2,118,MAN UNITED,9,3,7,13,6,41,1,124,-1
2009,STOKE,5,3,2,12,3,20,1,42,BOLTON,6,10,3,30,12,26,1,176,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,MIDDLESBROUGH,2,9,7,27,8,25,0,147,1
2009,WIGAN,9,5,5,19,9,27,2,131,WEST HAM,4,11,5,33,17,28,3,176,-1
2009,SUNDERLAND,8,9,2,23,13,36,0,119,TOTTENHAM,4,10,5,30,12,33,3,134,0
2009,FULHAM,9,7,3,23,10,25,2,125,BLACKBURN,5,9,5,32,11,24,1,113,-1
2009,ARSENAL,11,2,6,31,14,21,1,163,BLACKBURN,5,9,5,32,11,24,1,113,1
2009,BOLTON,6,9,4,16,10,26,0,144,FULHAM,3,7,8,16,7,13,0,114,-1
2009,EVERTON,7,5,7,24,10,21,1,117,STOKE,0,7,3,22,13,10,0,105,1
2009,HULL,3,5,2,10,4,14,1,60,NEWCASTLE,2,10,7,38,18,28,0,168,0
2009,MAN UNITED,15,1,1,45,19,18,1,218,LIVERPOOL,10,3,6,16,7,28,3,86,-1
2009,MIDDLESBROUGH,8,7,5,25,10,33,0,132,PORTSMOUTH,5,11,3,30,17,16,1,149,0
2009,SUNDERLAND,8,9,2,23,13,36,0,119,WIGAN,5,8,5,21,10,15,2,109,-1
2009,ASTON VILLA,9,3,7,36,11,13,0,112,TOTTENHAM,4,10,5,30,12,33,3,134,-1
2009,CHELSEA,10,2,7,33,18,26,0,177,MAN CITY,4,10,6,37,10,27,2,146,1
2009,WEST HAM,8,7,4,25,13,25,2,139,WEST BROM,1,8,1,19,10,9,0,106,0
2009,BLACKBURN,6,5,8,25,12,34,1,101,WEST HAM,4,11,5,33,17,28,3,176,0
2009,FULHAM,9,7,3,23,10,25,2,125,MAN UNITED,9,3,7,13,6,41,1,124,1
2009,NEWCASTLE,7,7,5,25,12,20,2,118,ARSENAL,9,5,5,23,11,32,2,96,-1
2009,PORTSMOUTH,9,6,4,27,11,26,2,157,EVERTON,11,5,3,15,2,25,1,124,1
2009,STOKE,5,3,2,12,3,20,1,42,MIDDLESBROUGH,2,9,7,27,8,25,0,147,1
2009,TOTTENHAM,6,6,7,23,9,23,0,164,CHELSEA,15,0,4,9,4,21,0,103,1
2009,WEST BROM,4,4,2,13,4,19,0,79,BOLTON,6,10,3,30,12,26,1,176,0
2009,LIVERPOOL,14,0,6,39,15,21,0,187,ASTON VILLA,9,6,4,27,11,32,1,136,1
2009,MAN CITY,7,9,2,33,18,11,4,135,SUNDERLAND,5,11,3,28,13,29,2,145,1
2009,WIGAN,9,5,5,19,9,27,2,131,HULL,4,2,4,17,11,16,1,99,1
2009,ARSENAL,11,2,6,31,14,21,1,163,MAN CITY,4,10,6,37,10,27,2,146,1
