AÑO,LOCAL_EQUIPO,LOCAL_VICTORIAS, LOCAL_DERROTAS, LOCAL_EMPATES, LOCAL_GOL,LOCAL_GOL_HT  ,LOCAL_AMARILLA ,LOCAL_ROJA,LOCAL_TIRO_ARCO,VISITA_EQUIPO,VISITA_VICTORIAS, VISITA_DERROTAS, VISITA_EMPATES, VISITA_GOL,VISITA_GOL_HT  ,VISITA_AMARILLA ,VISITA_ROJA,VISITA_TIRO_ARCO,RESULTADO
2010,LIVERPOOL,12,2,5,51,17,22,1,192,CHELSEA,11,6,2,19,7,30,1,114,1
2010,WEST BROM,3,5,1,13,5,19,1,62,MAN CITY,4,9,6,27,12,30,2,127,-1
2010,STOKE,9,4,5,21,11,37,1,77,BIRMINGHAM,4,4,2,13,6,11,0,103,1
2010,TOTTENHAM,14,3,2,40,17,23,0,192,SUNDERLAND,1,12,6,31,11,24,0,146,0
2010,CHELSEA,16,0,3,43,16,11,0,213,FULHAM,4,8,7,25,12,18,1,139,1
2010,EVERTON,9,3,7,33,11,21,1,159,BOLTON,2,10,5,30,10,25,0,147,0
2010,MAN CITY,14,1,3,38,21,18,1,144,MAN UNITED,14,5,0,15,7,32,2,112,0
2010,NEWCASTLE,1,4,4,8,3,10,2,63,BLACKBURN,3,13,3,42,17,24,1,162,-1
2010,WEST HAM,8,7,4,28,13,29,1,134,WEST BROM,0,5,4,15,8,10,1,73,0
2010,WIGAN,6,6,6,16,7,25,1,121,LIVERPOOL,10,6,3,21,9,37,3,102,0
2010,WOLVES,3,5,2,9,3,14,0,78,ARSENAL,10,3,6,23,5,38,2,108,-1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,MAN UNITED,14,5,0,15,7,32,2,112,0
2010,MAN CITY,14,1,3,38,21,18,1,144,BIRMINGHAM,4,4,2,13,6,11,0,103,0
2010,NEWCASTLE,1,4,4,8,3,10,2,63,FULHAM,4,8,7,25,12,18,1,139,0
2010,STOKE,9,4,5,21,11,37,1,77,LIVERPOOL,10,6,3,21,9,37,3,102,1
2010,TOTTENHAM,14,3,2,40,17,23,0,192,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,WIGAN,6,6,6,16,7,25,1,121,WEST BROM,0,5,4,15,8,10,1,73,1
2010,WOLVES,3,5,2,9,3,14,0,78,BOLTON,2,10,5,30,10,25,0,147,-1
2010,CHELSEA,16,0,3,43,16,11,0,213,SUNDERLAND,1,12,6,31,11,24,0,146,-1
2010,EVERTON,9,3,7,33,11,21,1,159,ARSENAL,10,3,6,23,5,38,2,108,-1
2010,ARSENAL,13,2,3,42,19,19,0,185,TOTTENHAM,6,7,6,31,10,31,1,147,-1
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,CHELSEA,11,6,2,19,7,30,1,114,1
2010,BOLTON,6,6,7,29,14,32,2,130,NEWCASTLE,1,6,2,15,8,15,0,66,1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,WEST HAM,3,9,7,27,13,33,3,166,1
2010,MAN UNITED,17,2,2,47,21,26,1,205,WIGAN,3,14,3,47,16,23,1,175,1
2010,WEST BROM,3,5,1,13,5,19,1,62,STOKE,3,11,5,31,16,14,0,181,-1
2010,BLACKBURN,8,3,8,25,7,28,2,137,ASTON VILLA,7,7,5,27,12,26,4,141,1
2010,FULHAM,11,6,2,27,10,20,0,128,MAN CITY,4,9,6,27,12,30,2,127,-1
2010,SUNDERLAND,8,7,4,28,12,37,2,105,EVERTON,4,7,7,24,13,15,1,126,0
2010,ASTON VILLA,9,4,6,28,17,21,0,132,ARSENAL,10,3,6,23,5,38,2,108,-1
2010,EVERTON,9,3,7,33,11,21,1,159,WEST BROM,0,5,4,15,8,10,1,73,-1
2010,FULHAM,11,6,2,27,10,20,0,128,BIRMINGHAM,4,4,2,13,6,11,0,103,0
2010,MAN UNITED,17,2,2,47,21,26,1,205,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,STOKE,9,4,5,21,11,37,1,77,MAN CITY,4,9,6,27,12,30,2,127,0
2010,WEST HAM,8,7,4,28,13,29,1,134,WIGAN,3,14,3,47,16,23,1,175,1
2010,WOLVES,3,5,2,9,3,14,0,78,SUNDERLAND,1,12,6,31,11,24,0,146,1
2010,NEWCASTLE,1,4,4,8,3,10,2,63,CHELSEA,11,6,2,19,7,30,1,114,0
2010,TOTTENHAM,14,3,2,40,17,23,0,192,LIVERPOOL,10,6,3,21,9,37,3,102,1
2010,ARSENAL,13,2,3,42,19,19,0,185,FULHAM,4,8,7,25,12,18,1,139,1
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,TOTTENHAM,6,7,6,31,10,31,1,147,0
2010,BLACKBURN,8,3,8,25,7,28,2,137,WOLVES,2,6,2,21,10,4,0,87,1
2010,CHELSEA,16,0,3,43,16,11,0,213,EVERTON,4,7,7,24,13,15,1,126,0
2010,MAN CITY,14,1,3,38,21,18,1,144,BOLTON,2,10,5,30,10,25,0,147,1
2010,WIGAN,6,6,6,16,7,25,1,121,STOKE,3,11,5,31,16,14,0,181,0
2010,SUNDERLAND,8,7,4,28,12,37,2,105,WEST HAM,3,9,7,27,13,33,3,166,1
2010,WEST BROM,3,5,1,13,5,19,1,62,NEWCASTLE,1,6,2,15,8,15,0,66,1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,ASTON VILLA,7,7,5,27,12,26,4,141,1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,WEST BROM,0,5,4,15,8,10,1,73,1
2010,EVERTON,9,3,7,33,11,21,1,159,WIGAN,3,14,3,47,16,23,1,175,0
2010,FULHAM,11,6,2,27,10,20,0,128,SUNDERLAND,1,12,6,31,11,24,0,146,0
2010,NEWCASTLE,1,4,4,8,3,10,2,63,LIVERPOOL,10,6,3,21,9,37,3,102,1
2010,WEST HAM,8,7,4,28,13,29,1,134,MAN CITY,4,9,6,27,12,30,2,127,-1
2010,BOLTON,6,6,7,29,14,32,2,130,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,TOTTENHAM,14,3,2,40,17,23,0,192,CHELSEA,11,6,2,19,7,30,1,114,0
2010,WOLVES,3,5,2,9,3,14,0,78,BIRMINGHAM,4,4,2,13,6,11,0,103,1
2010,MAN UNITED,17,2,2,47,21,26,1,205,ARSENAL,10,3,6,23,5,38,2,108,1
2010,BLACKBURN,8,3,8,25,7,28,2,137,WEST HAM,3,9,7,27,13,33,3,166,0
2010,SUNDERLAND,8,7,4,28,12,37,2,105,BOLTON,2,10,5,30,10,25,0,147,1
2010,MAN CITY,14,1,3,38,21,18,1,144,EVERTON,4,7,7,24,13,15,1,126,-1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,TOTTENHAM,6,7,6,31,10,31,1,147,-1
2010,BLACKBURN,8,3,8,25,7,28,2,137,STOKE,3,11,5,31,16,14,0,181,-1
2010,BOLTON,6,6,7,29,14,32,2,130,WEST BROM,0,5,4,15,8,10,1,73,1
2010,FULHAM,11,6,2,27,10,20,0,128,WEST HAM,3,9,7,27,13,33,3,166,-1
2010,MAN UNITED,17,2,2,47,21,26,1,205,SUNDERLAND,1,12,6,31,11,24,0,146,1
2010,NEWCASTLE,1,4,4,8,3,10,2,63,MAN CITY,4,9,6,27,12,30,2,127,-1
2010,WOLVES,3,5,2,9,3,14,0,78,WIGAN,3,14,3,47,16,23,1,175,-1
2010,ARSENAL,13,2,3,42,19,19,0,185,CHELSEA,11,6,2,19,7,30,1,114,1
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,MAN UNITED,14,5,0,15,7,32,2,112,0
2010,MAN CITY,14,1,3,38,21,18,1,144,ASTON VILLA,7,7,5,27,12,26,4,141,1
2010,STOKE,9,4,5,21,11,37,1,77,FULHAM,4,8,7,25,12,18,1,139,-1
2010,TOTTENHAM,14,3,2,40,17,23,0,192,NEWCASTLE,1,6,2,15,8,15,0,66,1
2010,WEST BROM,3,5,1,13,5,19,1,62,BLACKBURN,3,13,3,42,17,24,1,162,-1
2010,WEST HAM,8,7,4,28,13,29,1,134,EVERTON,4,7,7,24,13,15,1,126,0
2010,CHELSEA,16,0,3,43,16,11,0,213,BOLTON,2,10,5,30,10,25,0,147,1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,WOLVES,2,6,2,21,10,4,0,87,-1
2010,WIGAN,6,6,6,16,7,25,1,121,ARSENAL,10,3,6,23,5,38,2,108,0
2010,STOKE,9,4,5,21,11,37,1,77,FULHAM,4,8,7,25,12,18,1,139,1
2010,ARSENAL,13,2,3,42,19,19,0,185,EVERTON,4,7,7,24,13,15,1,126,0
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,MAN UNITED,14,5,0,15,7,32,2,112,0
2010,MAN CITY,14,1,3,38,21,18,1,144,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,CHELSEA,16,0,3,43,16,11,0,213,SUNDERLAND,1,12,6,31,11,24,0,146,1
2010,EVERTON,9,3,7,33,11,21,1,159,MAN CITY,4,9,6,27,12,30,2,127,1
2010,MAN UNITED,17,2,2,47,21,26,1,205,BURNLEY,0,9,1,31,15,16,0,101,1
2010,STOKE,9,4,5,21,11,37,1,77,LIVERPOOL,10,6,3,21,9,37,3,102,0
2010,TOTTENHAM,14,3,2,40,17,23,0,192,HULL,1,13,5,37,19,26,0,160,0
2010,WOLVES,3,5,2,9,3,14,0,78,WIGAN,3,14,3,47,16,23,1,175,-1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,WEST HAM,3,9,7,27,13,33,3,166,0
2010,BLACKBURN,8,3,8,25,7,28,2,137,FULHAM,4,8,7,25,12,18,1,139,1
2010,BOLTON,6,6,7,29,14,32,2,130,ARSENAL,10,3,6,23,5,38,2,108,-1
2010,ARSENAL,13,2,3,42,19,19,0,185,BOLTON,2,10,5,30,10,25,0,147,1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,TOTTENHAM,6,7,6,31,10,31,1,147,1
2010,MAN UNITED,17,2,2,47,21,26,1,205,HULL,1,13,5,37,19,26,0,160,1
2010,BOLTON,6,6,7,29,14,32,2,130,BURNLEY,0,9,1,31,15,16,0,101,1
2010,PORTSMOUTH,7,11,1,25,7,38,3,151,WEST HAM,3,9,7,27,13,33,3,166,0
2010,TOTTENHAM,14,3,2,40,17,23,0,192,FULHAM,4,8,7,25,12,18,1,139,1
2010,WOLVES,3,5,2,9,3,14,0,78,LIVERPOOL,10,6,3,21,9,37,3,102,0
2010,ASTON VILLA,9,4,6,28,17,21,0,132,ARSENAL,10,3,6,23,5,38,2,108,0
2010,BLACKBURN,8,3,8,25,7,28,2,137,WIGAN,3,14,3,47,16,23,1,175,1
2010,CHELSEA,16,0,3,43,16,11,0,213,BIRMINGHAM,4,4,2,13,6,11,0,103,1
2010,EVERTON,9,3,7,33,11,21,1,159,SUNDERLAND,1,12,6,31,11,24,0,146,1
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,TOTTENHAM,6,7,6,31,10,31,1,147,0
2010,BURNLEY,5,1,4,14,7,8,0,60,CHELSEA,11,6,2,19,7,30,1,114,-1
2010,FULHAM,11,6,2,27,10,20,0,128,ASTON VILLA,7,7,5,27,12,26,4,141,-1
2010,HULL,4,9,6,21,10,26,3,113,WOLVES,2,6,2,21,10,4,0,87,0
2010,LIVERPOOL,12,2,5,51,17,22,1,192,BOLTON,2,10,5,30,10,25,0,147,1
2010,WEST HAM,8,7,4,28,13,29,1,134,BLACKBURN,3,13,3,42,17,24,1,162,0
2010,WIGAN,6,6,6,16,7,25,1,121,EVERTON,4,7,7,24,13,15,1,126,-1
2010,ARSENAL,13,2,3,42,19,19,0,185,MAN UNITED,14,5,0,15,7,32,2,112,-1
2010,MAN CITY,14,1,3,38,21,18,1,144,PORTSMOUTH,1,11,7,28,11,21,1,138,1
2010,SUNDERLAND,8,7,4,28,12,37,2,105,STOKE,3,11,5,31,16,14,0,181,0
2010,HULL,4,9,6,21,10,26,3,113,CHELSEA,11,6,2,19,7,30,1,114,0
2010,FULHAM,11,6,2,27,10,20,0,128,PORTSMOUTH,1,11,7,28,11,21,1,138,1
2010,BOLTON,6,6,7,29,14,32,2,130,FULHAM,4,8,7,25,12,18,1,139,0
2010,BURNLEY,5,1,4,14,7,8,0,60,WEST HAM,3,9,7,27,13,33,3,166,1
2010,HULL,4,9,6,21,10,26,3,113,MAN CITY,4,9,6,27,12,30,2,127,1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,EVERTON,4,7,7,24,13,15,1,126,1
2010,MAN UNITED,17,2,2,47,21,26,1,205,PORTSMOUTH,1,11,7,28,11,21,1,138,1
2010,STOKE,9,4,5,21,11,37,1,77,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,SUNDERLAND,8,7,4,28,12,37,2,105,WIGAN,3,14,3,47,16,23,1,175,0
2010,TOTTENHAM,14,3,2,40,17,23,0,192,ASTON VILLA,7,7,5,27,12,26,4,141,0
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,WOLVES,2,6,2,21,10,4,0,87,1
2010,CHELSEA,16,0,3,43,16,11,0,213,ARSENAL,10,3,6,23,5,38,2,108,1
2010,FULHAM,11,6,2,27,10,20,0,128,BURNLEY,0,9,1,31,15,16,0,101,1
2010,MAN CITY,14,1,3,38,21,18,1,144,BOLTON,2,10,5,30,10,25,0,147,1
2010,PORTSMOUTH,7,11,1,25,7,38,3,151,SUNDERLAND,1,12,6,31,11,24,0,146,0
2010,WIGAN,6,6,6,16,7,25,1,121,STOKE,3,11,5,31,16,14,0,181,0
2010,ARSENAL,13,2,3,42,19,19,0,185,LIVERPOOL,10,6,3,21,9,37,3,102,1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,MAN UNITED,14,5,0,15,7,32,2,112,0
2010,BLACKBURN,8,3,8,25,7,28,2,137,HULL,1,13,5,37,19,26,0,160,1
2010,EVERTON,9,3,7,33,11,21,1,159,CHELSEA,11,6,2,19,7,30,1,114,1
2010,WEST HAM,8,7,4,28,13,29,1,134,BIRMINGHAM,4,4,2,13,6,11,0,103,1
2010,WOLVES,3,5,2,9,3,14,0,78,TOTTENHAM,6,7,6,31,10,31,1,147,1
2010,STOKE,9,4,5,21,11,37,1,77,MAN CITY,4,9,6,27,12,30,2,127,0
2010,WIGAN,6,6,6,16,7,25,1,121,BOLTON,2,10,5,30,10,25,0,147,0
2010,ARSENAL,13,2,3,42,19,19,0,185,SUNDERLAND,1,12,6,31,11,24,0,146,1
2010,EVERTON,9,3,7,33,11,21,1,159,MAN UNITED,14,5,0,15,7,32,2,112,1
2010,PORTSMOUTH,7,11,1,25,7,38,3,151,STOKE,3,11,5,31,16,14,0,181,-1
2010,WEST HAM,8,7,4,28,13,29,1,134,HULL,1,13,5,37,19,26,0,160,1
2010,WOLVES,3,5,2,9,3,14,0,78,CHELSEA,11,6,2,19,7,30,1,114,-1
2010,ASTON VILLA,9,4,6,28,17,21,0,132,BURNLEY,0,9,1,31,15,16,0,101,1
2010,BLACKBURN,8,3,8,25,7,28,2,137,BOLTON,2,10,5,30,10,25,0,147,1
2010,FULHAM,11,6,2,27,10,20,0,128,BIRMINGHAM,4,4,2,13,6,11,0,103,1
2010,MAN CITY,14,1,3,38,21,18,1,144,LIVERPOOL,10,6,3,21,9,37,3,102,0
2010,WIGAN,6,6,6,16,7,25,1,121,TOTTENHAM,6,7,6,31,10,31,1,147,-1
2010,MAN UNITED,17,2,2,47,21,26,1,205,WEST HAM,3,9,7,27,13,33,3,166,1
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,WIGAN,3,14,3,47,16,23,1,175,1
2010,BOLTON,6,6,7,29,14,32,2,130,WOLVES,2,6,2,21,10,4,0,87,1
2010,BURNLEY,5,1,4,14,7,8,0,60,PORTSMOUTH,1,11,7,28,11,21,1,138,-1
2010,CHELSEA,16,0,3,43,16,11,0,213,MAN CITY,4,9,6,27,12,30,2,127,-1
2010,STOKE,9,4,5,21,11,37,1,77,ARSENAL,10,3,6,23,5,38,2,108,-1
2010,LIVERPOOL,12,2,5,51,17,22,1,192,BLACKBURN,3,13,3,42,17,24,1,162,1
2010,SUNDERLAND,8,7,4,28,12,37,2,105,FULHAM,4,8,7,25,12,18,1,139,0
2010,TOTTENHAM,14,3,2,40,17,23,0,192,EVERTON,4,7,7,24,13,15,1,126,1
2010,ARSENAL,13,2,3,42,19,19,0,185,BURNLEY,0,9,1,31,15,16,0,101,1
2010,WEST HAM,8,7,4,28,13,29,1,134,BOLTON,2,10,5,30,10,25,0,147,-1
2010,WOLVES,3,5,2,9,3,14,0,78,MAN UNITED,14,5,0,15,7,32,2,112,-1
2010,EVERTON,9,3,7,33,11,21,1,159,HULL,1,13,5,37,19,26,0,160,1
2010,WIGAN,6,6,6,16,7,25,1,121,LIVERPOOL,10,6,3,21,9,37,3,102,1
2010,PORTSMOUTH,7,11,1,25,7,38,3,151,BIRMINGHAM,4,4,2,13,6,11,0,103,-1
2010,SUNDERLAND,8,7,4,28,12,37,2,105,BOLTON,2,10,5,30,10,25,0,147,1
2010,BURNLEY,5,1,4,14,7,8,0,60,STOKE,3,11,5,31,16,14,0,181,0
2010,BIRMINGHAM,5,2,3,8,3,16,1,62,EVERTON,4,7,7,24,13,15,1,126,0
2010,BOLTON,6,6,7,29,14,32,2,130,WIGAN,3,14,3,47,16,23,1,175,1
